mgi_id	gene_name	ensemble_id	uberon_annotations
mgi:3774753	del(2hoxd10-hoxd11)32ddu	not_found	uberon_0000362,uberon_0001225,uberon_0002113,uberon_0000084,uberon_0001008
mgi:1914320	lsm14a	ensmusg00000066568	uberon_0001869
mgi:1891150	styx	ensmusg00000053205	uberon_0000079,uberon_0000468
mgi:1919942	hnrnpll	ensmusg00000024095	uberon_0002405,uberon_0004177,uberon_0002390
mgi:2662547	klre1	ensmusg00000050241	uberon_0002390,uberon_0002405
mgi:5882590	tg(col1a1-ifitm5*)1brle	not_found	uberon_0005944,uberon_0003252,uberon_0002091,uberon_0003823,uberon_0000979,uberon_0002516,uberon_0002103,uberon_0001434
mgi:1928401	clip1	ensmusg00000049550	uberon_0000079,uberon_0000468
mgi:5648124	b2b3260clo	not_found	uberon_0002113,uberon_0001456,uberon_0002012,uberon_0002349,uberon_0004535,uberon_0002544,uberon_0000955,uberon_0005989,uberon_0002405,uberon_0004125,uberon_0005623,uberon_0000033,uberon_0004493,uberon_0002370,uberon_0002101,uberon_0002390,uberon_0002470,uberon_0006207,uberon_0001007,uberon_0000948,uberon_0000947,uberon_0007811,uberon_0001008,uberon_0000383,uberon_0001630,uberon_0000165,uberon_0002384,uberon_0003128,uberon_0006333
mgi:1928953	ccl24	ensmusg00000004814	uberon_0002405
mgi:5648126	b2b3260.2clo	not_found	uberon_0000383,uberon_0002113,uberon_0000033,uberon_0001456,uberon_0002405,uberon_0002349,uberon_0001630,uberon_0000165,uberon_0001007,uberon_0004535,uberon_0004125,uberon_0004493,uberon_0000948,uberon_0002390,uberon_0007811,uberon_0005989,uberon_0002370,uberon_0001008
mgi:1330223	papss2	ensmusg00000024899	uberon_0001708,uberon_0001091,uberon_0011156,uberon_0002405,uberon_0009679,uberon_0002091,uberon_0001456,uberon_0002495,uberon_0006771,uberon_0000033,uberon_0002516,uberon_0005944,uberon_0006772,uberon_0000468,uberon_0001007,uberon_0009680,uberon_0007812,uberon_0007811,uberon_0002483,uberon_0000165,uberon_0000026,uberon_0003457,uberon_0003128,uberon_0001434
mgi:109335	spam1	ensmusg00000029682	uberon_0000079
mgi:3692296	tg(th-tag)17dmc	not_found	uberon_0002530
mgi:109334	irs2	ensmusg00000038894	uberon_0000474,uberon_0001037,uberon_0000955,uberon_0002196,uberon_0000079,uberon_0003427,uberon_0003975,uberon_0000016,uberon_0010166,uberon_0001264,uberon_0000178,uberon_0001630,uberon_0002512,uberon_0010412,uberon_0002416,uberon_0001890,uberon_0001305,uberon_0001894,uberon_0000468,uberon_0001007,uberon_0002432,uberon_0001981,uberon_0001008,uberon_0000383,uberon_0004535,uberon_0004237,uberon_0000006,uberon_0000007,uberon_0000992
mgi:1914775	trim62	ensmusg00000041000	uberon_0008974,uberon_0002416,uberon_0001004,uberon_0001911,uberon_0006003,uberon_0002423
mgi:2146149	egflam	ensmusg00000042961	uberon_0000019,uberon_0003951,uberon_0000012,uberon_0001802,uberon_0000966,uberon_0001787,uberon_0002104,uberon_0003902
mgi:3579406	tg(cag-angptl6)8.1yo	not_found	uberon_0004535,uberon_0001981,uberon_0000468,uberon_0001347
mgi:1924093	dtl	ensmusg00000037474	uberon_0002405,uberon_0000922,uberon_0002390
mgi:1347466	foxc1	ensmusg00000050295	uberon_0000474,uberon_0002544,uberon_0010403,uberon_0000209,uberon_0010409,uberon_0000979,uberon_0001077,uberon_0001075,uberon_0002094,uberon_0002091,uberon_0000975,uberon_0000976,uberon_0003544,uberon_0002498,uberon_0001895,uberon_0000473,uberon_0003975,uberon_0004716,uberon_0001871,uberon_0002228,uberon_0002397,uberon_0002392,uberon_0005944,uberon_0001185,uberon_0001998,uberon_0002028,uberon_0002336,uberon_0000965,uberon_0000964,uberon_0001066,uberon_0003697,uberon_0005399,uberon_0003252,uberon_0001869,uberon_0001224,uberon_0011918,uberon_0001985,uberon_0001740,uberon_0002421,uberon_0002422,uberon_0005398,uberon_0002240,uberon_0005956,uberon_0000341,uberon_0002446,uberon_0005175,uberon_0000349,uberon_0006643,uberon_0001359,uberon_0002289,uberon_0003956,uberon_0000056,uberon_0012333,uberon_0001779,uberon_0001508,uberon_0002146,uberon_0006772,uberon_0002285,uberon_0001750,uberon_0001737,uberon_0002435,uberon_0000079,uberon_0001049,uberon_0001738,uberon_0005969,uberon_0002286,uberon_0006849,uberon_0003547,uberon_0007811,uberon_0005953,uberon_0003889,uberon_0006820,uberon_0001684,uberon_0003128,uberon_0006332,uberon_0002037,uberon_0006003,uberon_0006333,uberon_0003126,uberon_0001708,uberon_0000323,uberon_0002298,uberon_0003221,uberon_0002137,uberon_0000080,uberon_0000081,uberon_0001703,uberon_0000084,uberon_0006428,uberon_0000947,uberon_0002196,uberon_0004876,uberon_0001456,uberon_0002048,uberon_0000033,uberon_0001448,uberon_0000981,uberon_0001446,uberon_0002516,uberon_0002517,uberon_0002208,uberon_0001711,uberon_0002470,uberon_0001890,uberon_0001891,uberon_0001893,uberon_0001894,uberon_0003822,uberon_0006206,uberon_0001447,uberon_0005356,uberon_0006430,uberon_0002102,uberon_0011892,uberon_0011742,uberon_0005990,uberon_0014401,uberon_0011745,uberon_0004054,uberon_0003121,uberon_0003107,uberon_0000004,uberon_0005297,uberon_0000007,uberon_0002506,uberon_0001434,uberon_0001435,uberon_0001886,uberon_0001092,uberon_0010011,uberon_0001766,uberon_0011156,uberon_0001685,uberon_0001768,uberon_0001769,uberon_0003861,uberon_0004535,uberon_0005992,uberon_0008788,uberon_0000956,uberon_0000955,uberon_0001016,uberon_0004029,uberon_0003687,uberon_0000019,uberon_0001950,uberon_0002328,uberon_0000012,uberon_0005283,uberon_0003115,uberon_0001305,uberon_0002374,uberon_0002375,uberon_0001423,uberon_0002104,uberon_0002103,uberon_0001424,uberon_0003604,uberon_0001771,uberon_0002413,uberon_0001772,uberon_0001775,uberon_0002416,uberon_0000376,uberon_0003823,uberon_0001675,uberon_0001676,uberon_0001677,uberon_0001007,uberon_0000992,uberon_0003644,uberon_0001004,uberon_0000948,uberon_0019325,uberon_0002084,uberon_0002080,uberon_0001008,uberon_0005440,uberon_0013192,uberon_0013191,uberon_0000388,uberon_0001801,uberon_0011933,uberon_0000309,uberon_0019324,uberon_0003074
mgi:1347465	foxh1	ensmusg00000033837	uberon_0001708,uberon_0000947,uberon_0002405,uberon_0002407,uberon_0011156,uberon_0001443,uberon_0002329,uberon_0002328,uberon_0001072,uberon_0004535,uberon_0001134,uberon_0003252,uberon_0001594,uberon_0001074,uberon_0002094,uberon_0000955,uberon_0002091,uberon_0000975,uberon_0004341,uberon_0007811,uberon_0001456,uberon_0000019,uberon_0004363,uberon_0001691,uberon_0003461,uberon_0002168,uberon_0001508,uberon_0004493,uberon_0001639,uberon_0000033,uberon_0003062,uberon_0002105,uberon_0004716,uberon_0001083,uberon_0002511,uberon_0002167,uberon_0002224,uberon_0005944,uberon_0002390,uberon_0000922,uberon_0002539,uberon_0000926,uberon_0001007,uberon_0001140,uberon_0001004,uberon_0000948,uberon_0002106,uberon_0000945,uberon_0002084,uberon_0005989,uberon_0001103,uberon_0002080,uberon_0001008,uberon_0000383,uberon_0002078,uberon_0004015,uberon_0002085,uberon_0014401,uberon_0002370,uberon_0000165,uberon_0002104,uberon_0001684,uberon_0000160,uberon_0003128,uberon_0008777,uberon_0001534,uberon_0002113,uberon_0003075,uberon_0034878,uberon_0005062,uberon_0001690,uberon_0001434
mgi:1347464	foxg1	ensmusg00000020950	uberon_0001885,uberon_0001871,uberon_0001456,uberon_0005944,uberon_0000349,uberon_0010011,uberon_0000956,uberon_0000955,uberon_0005366,uberon_0001016,uberon_0003951,uberon_0001950,uberon_0004716,uberon_0000014,uberon_0001954,uberon_0000033,uberon_0004061,uberon_0002104,uberon_0002436,uberon_0002435,uberon_0002021,uberon_0001890,uberon_0000922,uberon_0001997,uberon_0001893,uberon_0001894,uberon_0001049,uberon_0000966,uberon_0001897,uberon_0001004,uberon_0003050,uberon_0007811,uberon_0003902,uberon_0001869,uberon_0000019,uberon_0002264,uberon_0001802,uberon_0005725,uberon_0003457,uberon_0014371,uberon_0000004,uberon_0004023,uberon_0003128,uberon_0002421,uberon_0001434
mgi:1347463	foxd1	ensmusg00000078302	uberon_0001232,uberon_0002113,uberon_0003220,uberon_0000084,uberon_0000916,uberon_0000955,uberon_0000056,uberon_0000019,uberon_0004716,uberon_0000074,uberon_0009871,uberon_0001229,uberon_0001225,uberon_0002104,uberon_0001890,uberon_0000922,uberon_0001007,uberon_0000966,uberon_0001004,uberon_0001285,uberon_0001008,uberon_0003951,uberon_0001802,uberon_0002369
mgi:5766486	tg(teto-npm1/alk,-luc)2gde	not_found	uberon_0002390,uberon_0002405,uberon_0000922,uberon_0000014,uberon_0002067,uberon_0001003,uberon_0002416,uberon_0002106,uberon_0000029
mgi:1920590	nptxr	ensmusg00000022421	uberon_0000966
mgi:1920591	arhgef6	ensmusg00000031133	uberon_0004177,uberon_0002405,uberon_0002390,uberon_0000029,uberon_0001016
mgi:1859616	gripap1	ensmusg00000031153	uberon_0001016
mgi:2652048	tg(fabp2-arg1)1wla	not_found	uberon_0000014,uberon_0001211,uberon_0001134,uberon_0002416,uberon_0001037,uberon_0001959,uberon_0011932,uberon_0004716,uberon_0002405,uberon_0000076,uberon_0001249,uberon_0002390,uberon_0002106,uberon_0002027,uberon_0001630,uberon_0010166,uberon_0000922,uberon_0000924,uberon_0001007,uberon_0001003,uberon_0000383,uberon_0000160,uberon_0002073,uberon_0001277
mgi:5311352	b2b1200clo	not_found	uberon_0000383,uberon_0001224,uberon_0000056,uberon_0004573,uberon_0003381,uberon_0001630,uberon_0004535,uberon_0001508,uberon_0002113,uberon_0000948,uberon_0002080,uberon_0002094,uberon_0002084,uberon_0001008,uberon_0003382,uberon_0000947,uberon_0004666,uberon_0004667
mgi:1915363	cops8	ensmusg00000034432	uberon_0002405,uberon_0000922,uberon_0004716,uberon_0005291,uberon_0002390
mgi:1347469	foxl1	ensmusg00000097084	uberon_0001242,uberon_0001166,uberon_0001167,uberon_0001199,uberon_0000468,uberon_0000160,uberon_0001007,uberon_0001241,uberon_0001277,uberon_0002115,uberon_0006924,uberon_0002108,uberon_0000945,uberon_0008861,uberon_0001213
mgi:105491	cdipt	ensmusg00000030682	uberon_0002349,uberon_0004535,uberon_0000922
mgi:97253	myf6	ensmusg00000035923	uberon_0001601,uberon_0005944,uberon_0001134,uberon_0002091,uberon_0000975,uberon_0000019,uberon_0001111,uberon_0004716,uberon_0003461,uberon_0002228,uberon_0003252,uberon_0003082,uberon_0002104,uberon_0002413,uberon_0001998,uberon_0000922,uberon_0001004,uberon_0000383,uberon_0005291,uberon_0008777,uberon_0001434
mgi:97252	myf5	ensmusg00000000435	uberon_0001601,uberon_0002347,uberon_0002413,uberon_0001134,uberon_0002091,uberon_0000975,uberon_0000019,uberon_0004716,uberon_0003461,uberon_0002228,uberon_0003861,uberon_0003252,uberon_0003082,uberon_0002104,uberon_0005944,uberon_0001998,uberon_0000922,uberon_0001004,uberon_0000383,uberon_0005291,uberon_0001434
mgi:1921489	iqce	ensmusg00000036555	uberon_0000019,uberon_0003951,uberon_0000966,uberon_0002091,uberon_0003823,uberon_0001802,uberon_0000468,uberon_0000979,uberon_0002104,uberon_0002103,uberon_0001434
mgi:97250	myc	ensmusg00000022346	uberon_0000088,uberon_0000473,uberon_0000474,uberon_0001987,uberon_0001984,uberon_0000209,uberon_0000478,uberon_0000079,uberon_0004716,uberon_0002390,uberon_0001241,uberon_0001242,uberon_0000210,uberon_0005944,uberon_0001912,uberon_0001343,uberon_0001347,uberon_0003946,uberon_0000160,uberon_0001277,uberon_0001744,uberon_0005399,uberon_0002423,uberon_0001213,uberon_0001456,uberon_0008974,uberon_0001690,uberon_0001263,uberon_0001911,uberon_0001264,uberon_0001756,uberon_0001049,uberon_0010166,uberon_0007812,uberon_0007811,uberon_0001281,uberon_0001280,uberon_0001689,uberon_0001681,uberon_0010190,uberon_0000026,uberon_0003128,uberon_0003124,uberon_0000029,uberon_0000323,uberon_0001703,uberon_0001134,uberon_0000059,uberon_0001037,uberon_0001765,uberon_0000033,uberon_0001637,uberon_0001630,uberon_0003214,uberon_0004054,uberon_0000006,uberon_0001434,uberon_0006333,uberon_0002407,uberon_0011156,uberon_0002405,uberon_0002408,uberon_0004535,uberon_0000017,uberon_0000016,uberon_0000014,uberon_0008852,uberon_0002108,uberon_0002107,uberon_0002106,uberon_0002105,uberon_0002370,uberon_0007329,uberon_0002416,uberon_0001007,uberon_0001004,uberon_0000948,uberon_0000383,uberon_0004647,uberon_0006722
mgi:97525	pde6b	ensmusg00000029491	uberon_0001016,uberon_0003951,uberon_0000012,uberon_0003501,uberon_0002104,uberon_0000966,uberon_0000948,uberon_0000941,uberon_0003902,uberon_0000019,uberon_0004535,uberon_0001802,uberon_0001783,uberon_0001785,uberon_0001787,uberon_0001789
mgi:97524	pde6a	ensmusg00000024575	uberon_0000955,uberon_0000019,uberon_0003951,uberon_0000012,uberon_0001802,uberon_0000966,uberon_0003902,uberon_0001787,uberon_0001789,uberon_0002104,uberon_0001016
mgi:97527	pdgfa	ensmusg00000025856	uberon_0002299,uberon_0001213,uberon_0000323,uberon_0004535,uberon_0006524,uberon_0003381,uberon_0000079,uberon_0004716,uberon_0004893,uberon_0002048,uberon_0002108,uberon_0008870,uberon_0001443,uberon_0008874,uberon_0002224,uberon_0001301,uberon_0001007,uberon_0001004,uberon_0000948,uberon_0004784,uberon_0002080,uberon_0000383,uberon_0004544,uberon_0001630,uberon_0004054,uberon_0000160
mgi:97526	pde6g	ensmusg00000025386	uberon_0000019,uberon_0003951,uberon_0000012,uberon_0001802,uberon_0000966,uberon_0001787,uberon_0002104,uberon_0003902
mgi:1858732	keap1	ensmusg00000003308	uberon_0001199,uberon_0002416,uberon_0001976,uberon_0004716,uberon_0000014,uberon_0000076,uberon_0002048,uberon_0002027,uberon_0001043,uberon_0000922,uberon_0001167,uberon_0010040,uberon_0000924,uberon_0001007,uberon_0002186,uberon_0002185,uberon_0001004,uberon_0001003,uberon_0000945,uberon_0006924,uberon_0002051
mgi:97528	pdgfb	ensmusg00000000489	uberon_0000088,uberon_0000474,uberon_0002113,uberon_0001255,uberon_0011362,uberon_0002320,uberon_0002349,uberon_0001987,uberon_0003499,uberon_0000478,uberon_0004535,uberon_0003946,uberon_0000955,uberon_0001016,uberon_0004638,uberon_0004178,uberon_0004716,uberon_0002405,uberon_0003970,uberon_0003501,uberon_0004493,uberon_0000383,uberon_0001229,uberon_0002107,uberon_0001225,uberon_0002104,uberon_0001630,uberon_0002084,uberon_0002390,uberon_0002416,uberon_0004177,uberon_0001787,uberon_0000074,uberon_0000468,uberon_0000966,uberon_0004573,uberon_0000948,uberon_0005985,uberon_0001285,uberon_0000947,uberon_0002080,uberon_0001008,uberon_0000120,uberon_0000019,uberon_0000014,uberon_0012352,uberon_0003951,uberon_0001802,uberon_0001782,uberon_0001004,uberon_0003618,uberon_0004212,uberon_0003902,uberon_0004663,uberon_0002423
mgi:1349482	slc9a3r1	ensmusg00000020733	uberon_0000955,uberon_0000468,uberon_0003947,uberon_0001007,uberon_0001277,uberon_0001474,uberon_0001242,uberon_0000990,uberon_0000160,uberon_0001359,uberon_0001434,uberon_0001008
mgi:1349481	ing1	ensmusg00000045969	uberon_0002405,uberon_0000468,uberon_0002390,uberon_0002106,uberon_0002370
mgi:1921318	asz1	ensmusg00000010796	uberon_0000079,uberon_0000473,uberon_0004054,uberon_0000468,uberon_0005399
mgi:1858224	chst3	ensmusg00000057337	uberon_0000474,uberon_0001474,uberon_0002405,uberon_0003975,uberon_0001305,uberon_0004177,uberon_0001434,uberon_0002390,uberon_0000992,uberon_0005398,uberon_0002371,uberon_0001016,uberon_0000029
mgi:1858226	slc5a3	ensmusg00000089774	uberon_0001884,uberon_0001004,uberon_0001647,uberon_0000014,uberon_0000012,uberon_0000468,uberon_0001780,uberon_0004535,uberon_0001759,uberon_0000173,uberon_0001016
mgi:109369	hp1bp3	ensmusg00000028759	uberon_0000468
mgi:3801138	m3hefl	not_found	uberon_0002405,uberon_0002390
mgi:1858222	sept9	ensmusg00000059248	uberon_0002405,uberon_0000922,uberon_0002390,uberon_0002370
mgi:1858223	cntn6	ensmusg00000030092	uberon_0001869,uberon_0001890,uberon_0001893,uberon_0000956,uberon_0000955
mgi:3801135	m2hefl	not_found	uberon_0002390,uberon_0002405
mgi:3579103	tg(hbb-gata1)g4phi	not_found	uberon_0002405,uberon_0004177,uberon_0002390
mgi:2384394	b3gnt7	ensmusg00000079445	uberon_0000019,uberon_0001777,uberon_0002405,uberon_0001801,uberon_0004535,uberon_0000964,uberon_0000948,uberon_0002390,uberon_0002106,uberon_0002104
mgi:109366	kcnk2	ensmusg00000037624	uberon_0001016
mgi:1858229	ppp1r3c	ensmusg00000067279	uberon_0000383,uberon_0000468,uberon_0004535,uberon_0000948,uberon_0001630
mgi:109364	krt36	ensmusg00000020916	uberon_0001007,uberon_0000924,uberon_0000076,uberon_0001456,uberon_0002416,uberon_0000922,uberon_0004716,uberon_0000014,uberon_0001723,uberon_0002467,uberon_0000026,uberon_0001003,uberon_0000033,uberon_0007812,uberon_0002027,uberon_0007811,uberon_0000165,uberon_0003357
mgi:3801133	m1hefl	not_found	uberon_0002390,uberon_0002405
mgi:1277171	dcx	ensmusg00000031285	uberon_0001869,uberon_0000079,uberon_0002264,uberon_0001893,uberon_0001890,uberon_0001871,uberon_0002313,uberon_0000349,uberon_0001954,uberon_0000468,uberon_0000956,uberon_0003883,uberon_0005381,uberon_0008881,uberon_0000955,uberon_0005366,uberon_0002421,uberon_0001016
mgi:2181202	pfkfb3	ensmusg00000026773	uberon_0000383,uberon_0000922,uberon_0004535,uberon_0000948,uberon_0001630
mgi:1351485	phlda3	ensmusg00000041801	uberon_0004716
mgi:2684996	ccdc62	ensmusg00000061882	uberon_0000079,uberon_0004054,uberon_0000468,uberon_0000998,uberon_0010147,uberon_0002365
mgi:1277176	tmem42	ensmusg00000066233	uberon_0002405,uberon_0002390
mgi:1924893	ric1	ensmusg00000038658	uberon_0001474,uberon_0002405,uberon_0000468,uberon_0004535,uberon_0000948,uberon_0002390,uberon_0001434
mgi:1277178	fam91a1	ensmusg00000037119	uberon_0000079,uberon_0000468
mgi:1924897	trat1	ensmusg00000030775	uberon_0002405,uberon_0000468,uberon_0002390,uberon_0002106,uberon_0002370,uberon_0000029
mgi:1924894	c330007p06rik	ensmusg00000006423	uberon_0003052,uberon_0001890,uberon_0004716,uberon_0000955
mgi:2444121	tanc2	ensmusg00000053580	uberon_0000922
mgi:2444120	spag4	ensmusg00000038180	uberon_0000079,uberon_0004054,uberon_0001301,uberon_0000468
mgi:1916436	tmem256	ensmusg00000070394	uberon_0004535,uberon_0002349,uberon_0002091,uberon_0003823,uberon_0000979,uberon_0002103,uberon_0001434
mgi:3052201	plyid	not_found	uberon_0002390,uberon_0002405
mgi:104596	procr	ensmusg00000027611	uberon_0002106,uberon_0002405,uberon_0000922,uberon_0004716,uberon_0000478,uberon_0001981,uberon_0004535,uberon_0001987,uberon_0002390,uberon_0001250
mgi:104597	tnnt2	ensmusg00000026414	uberon_0000383,uberon_0002407,uberon_0002405,uberon_0002349,uberon_0000922,uberon_0004716,uberon_0001981,uberon_0004535,uberon_0004493,uberon_0000948,uberon_0002062,uberon_0000178,uberon_0002087,uberon_0002084,uberon_0002081,uberon_0001630,uberon_0001016
mgi:3512953	fmgty14	not_found	uberon_0000376,uberon_0002091,uberon_0002103,uberon_0001434,uberon_0000981
mgi:3512952	fmgty13	not_found	uberon_0000981,uberon_0000376,uberon_0002103,uberon_0002091,uberon_0001434
mgi:104593	xcl1	ensmusg00000026573	uberon_0001007,uberon_0001750,uberon_0000019,uberon_0002405,uberon_0001044,uberon_0004535,uberon_0002390,uberon_0001817,uberon_0002107,uberon_0002104,uberon_0010243,uberon_0002423
mgi:104591	nbl1	ensmusg00000041120	uberon_0002416
mgi:1919412	dhx36	ensmusg00000027770	uberon_0001959,uberon_0002113,uberon_0002416,uberon_0000922,uberon_0000014,uberon_0002405,uberon_0002390,uberon_0002107,uberon_0002106,uberon_0001250,uberon_0001008,uberon_0002370,uberon_0002423
mgi:3057123	tg(dbh-gal)1923stei	not_found	uberon_0001869,uberon_0002416,uberon_0001890,uberon_0001871,uberon_0000349,uberon_0001893,uberon_0000955,uberon_0002421,uberon_0001016
mgi:102858	fosl2	ensmusg00000029135	uberon_0000014,uberon_0002405,uberon_0002012,uberon_0003861,uberon_0004535,uberon_0001130,uberon_0002091,uberon_0003427,uberon_0000016,uberon_0003428,uberon_0002495,uberon_0002048,uberon_0006772,uberon_0001264,uberon_0002107,uberon_0002516,uberon_0002370,uberon_0000440,uberon_0005944,uberon_0002412,uberon_0002390,uberon_0002416,uberon_0001043,uberon_0000468,uberon_0001007,uberon_0000948,uberon_0000945,uberon_0000383,uberon_0004237,uberon_0002483,uberon_0003512,uberon_0001437,uberon_0001004,uberon_0001630,uberon_0008867,uberon_0001434,uberon_0002423
mgi:5704348	del(4cyp2j13-cyp2j5)1brs	not_found	uberon_0000383,uberon_0004237,uberon_0003512,uberon_0004535,uberon_0001630
mgi:1919419	trim29	ensmusg00000032013	uberon_0001013,uberon_0000468
mgi:2448715	cxcr1	ensmusg00000048480	uberon_0002390,uberon_0002405
mgi:102851	pdx1	ensmusg00000029644	uberon_0001212,uberon_0002405,uberon_0001173,uberon_0001199,uberon_0001135,uberon_0002108,uberon_0002114,uberon_0001037,uberon_0000017,uberon_0000016,uberon_0000014,uberon_0001263,uberon_0002394,uberon_0000325,uberon_0001264,uberon_0002107,uberon_0001242,uberon_0001202,uberon_0001166,uberon_0010166,uberon_0002416,uberon_0001041,uberon_0001167,uberon_0000468,uberon_0001007,uberon_0000178,uberon_0000945,uberon_0001008,uberon_0000383,uberon_0007329,uberon_0000160,uberon_0001277,uberon_0000006,uberon_0002423
