protein1 protein2 combined_score
flt4 lrguk 0.48
mysm1 shank3b 0.347827927317
cdc42l hsp90ab1 0.374117647059
pax2a wnt4a 0.644000567777
tcp1 uckl1a 0.368235294118
cct5 prp19 0.445294117647
prkca rhoad 0.575294117647
prkca rhoaa 0.574705882353
prkca rhoab 0.612875112025
prkca rhoac 0.574705882353
mapk13 rhoj 0.351176470588
mapk13 rhoh 0.351176470588
mapk13 rhof 0.351176470588
mapk13 rhoq 0.351176470588
gdnfa jak3 0.452728302785
gdnfa jak1 0.465081243961
impdh2 mapk8b 0.411764705882
bmp2b bmpr1ba 0.711536871448
bmp2b bmpr1bb 0.574493890881
dicer1 prpf31 0.418607984336
mapk14a ppm1bb 0.334705882353
paics ube2ib 0.378787184362
7955.ensdarp00000047205 pkn2 0.471764705882
polr2b si:ch211-163m16.1 0.549411764706
rap1aa rhoab 0.443510967854
fgf10b igf1ra 0.470356130076
fgf10b igf1rb 0.483297306547
bmp2b notch3 0.499617723489
bmp2b notch2 0.529122605047
mapk7 rac1a 0.414117647059
mapk7 rac1l 0.351176470588
gnai3 rem2 0.387058823529
actn2b tgfb3 0.679088090514
actb1 rhoj 0.367058823529
hdac4 tp53 0.441041370239
col5a1 col5a2a 0.552352941176
pafah1b1a rhoua 0.382529162782
actc1a cad 0.559789519216
cib2 fgfr1a 0.352973569054
mapk14a si:ch211-241j12.3 0.352941176471
pola1 polr3b 0.388518566709
myo16 rap1b 0.475882352941
actl6a ralbb 0.442256641432
cdc42 erbb2 0.555065336188
cad gmps 0.689532550479
nop56 rpl5a 0.501571699375
insrb ppp3ca 0.336470588235
gata3 gli1 0.429481507971
cacna1ab mapk1 0.386606833626
ptch2 shhb 0.668700816643
fgfr4 jun 0.362613136022
ehmt1a mapk14b 0.395294117647
bmp2a ctnnb1 0.341872297837
furina hspa5 0.450265834147
furina hspa9 0.505201369692
furina hspa8 0.614566209971
jun vdrb 0.423732581308
acvr1l hsp90aa1.1 0.347949223524
mapk9 rhoua 0.384200354479
cdc42 gnat2 0.500962782692
gart hspa5 0.557798579693
gart hspa8 0.569940027391
gart hspa9 0.62769769128
jupa prkcbb 0.386645186187
ddx18 pkn2 0.348536093187
bms1 gdf11 0.345561863611
ncbp2 snrpb2 0.572352941176
cct7 flt1 0.3657605678
cdk1 zgc:171775 0.344117647059
ctnnb1 wnt4a 0.552009954677
csf1ra vegfaa 0.561575603707
csf1ra vegfab 0.484456088421
hsp90aa1.1 pikfyve 0.442941176471
pi4kaa smc4 0.369208820843
fgf10a tgfb3 0.40463100109
gli2b shha 0.628812125175
gli2b shhb 0.52921225498
notch2 rela 0.483817088231
brd4 cnr2 0.411764705882
gli3 shhb 0.513491099469
gli3 shha 0.607401237522
polr2b smarca4a 0.68659793258
cdh23 rel 0.410188350782
ddx27 pwp2h 0.795151015646
cdk1 ptch1 0.461473786379
cdk1 ptch2 0.552696221092
mybl2b smarca4a 0.592480285521
polr2b pwp2h 0.646847167638
acta1b hsp90ab1 0.521722273622
cdk2 mtor 0.375294117647
lhx2b tubg1 0.372677659481
gnai3 ralbb 0.387058823529
actl6a myo5b 0.489001602321
fgfr1a smarca4a 0.582901355067
acta2 smarca5 0.411400260152
hspa9 tcp1 0.840069282061
gdnfa kita 0.468508456736
hspa8 pold1 0.485175869951
cdc42 gna12 0.387058823529
bmpr2a grem2b 0.432457266653
atr kras 0.459668521286
akt3 ilk 0.557058823529
ehmt1a fgfr1a 0.334705882353
notch2 ptenb 0.435775005475
notch2 ptena 0.452257697135
cstf3 polr2j 0.534705882353
aldh8a1 wu:fi17d12 0.441176470588
mapk11 ppm1db 0.405882352941
mapk11 ppm1da 0.405882352941
mapk8b szl 0.356947621578
col11a2 col1a1a 0.748185024329
col11a2 col1a1b 0.535294117647
nfkb2 pik3ca 0.398823529412
melk si:ch211-149b19.3 0.358235294118
lrit3 zgc:171775 0.406470588235
rel ret 0.336088054819
actb2 pcna 0.346470588235
myo16 rac1b 0.475882352941
rhoac si:ch73-362f1.1 0.391176470588
evx1 gata3 0.339466108779
bmpr2a fsta 0.552138168197
dkc1 fen1 0.391832476504
mapk8b rel 0.337662247889
bud31 cwc22 0.562941176471
dkc1 gmps 0.684968520805
ccna2 myb 0.527464511971
cdk1 rps27a 0.551764705882
faub si:zfos-979f1.2 0.375882352941
jun si:ch73-362f1.1 0.360588235294
musk rras 0.352016640619
fgfr2 si:ch211-149b19.3 0.348823529412
col1a1a smad3a 0.333962954408
hdac3 pafah1b1b 0.349159514107
ctnnb1 pafah1b1a 0.366775641898
si:ch73-97e20.2 smad3b 0.355882352941
actr1 rhoua 0.367058823529
ctnnb1 prkacab 0.483529411765
gdf11 met 0.33062921165
rhoac si:ch211-163m16.1 0.446470588235
mapk13 si:ch211-149b19.3 0.405882352941
hsp90aa1.2 rac1l 0.565882352941
hsp90aa1.2 rac1a 0.619636473802
hsp90aa1.2 rac1b 0.408836680009
hsp90ab1 rhoaa 0.381764705882
hsp90ab1 rhoab 0.626318763299
hsp90ab1 rhoac 0.374117647059
hsp90ab1 rhoad 0.374117647059
hsp90ab1 rhoae 0.374117647059
mtor rab11a 0.427344036552
bag3 hdac1 0.394496056281
phox2bb sox10 0.376821514172
fgfr2 umps 0.331764705882
actc1a hsp90ab1 0.568426782997
ccnb1 mcm3 0.637040658226
ccnb1 mcm7 0.784045100973
lgr4 mapk12a 0.387647058824
dan unm_dhi862 0.354188178565
bms1 cad 0.343174220437
dkc1 polr1a 0.668367820813
dkc1 polr1b 0.575882352941
dkc1 polr1c 0.776239926773
hsp90ab1 rhoua 0.519458962494
eftud2 zap70 0.330582482826
bmp4 vegfaa 0.52799743393
gnai2 mapk11 0.397647058824
gnai2 mapk13 0.397647058824
gnai2 mapk15 0.388823529412
bud31 rrm1 0.357281244829
kras smarca4a 0.336449885198
dvl2 prkcbb 0.749246421582
ppm1g rrm1 0.363239108288
ankrd52b h9gxw8_danre 0.336470588235
tcf7 wnt4a 0.529047566433
jak1 ralbb 0.392669018838
mapk14b pdp1 0.335882352941
mapk14b pdp2 0.336470588235
gnb2l1 prkcbb 0.51102589793
aclya hspa9 0.390588235294
aclya hspa8 0.390588235294
aclya hspa5 0.390588235294
cacna1c scn12aa 0.421040900053
jun rpl10 0.343343153567
mtor nos1 0.35067535198
cps1 uckl1b 0.422941176471
cps1 uckl1a 0.422941176471
pold1 ruvbl1 0.435830326242
acta1a pikfyve 0.389411764706
hrasb prkca 0.565294117647
jak2a mapk14a 0.492147298614
cdh23 ephb4a 0.353679635301
hsp90aa1.2 zfand4 0.490588235294
csf1ra egfra 0.348890171477
fgf10b kdrl 0.519392081386
ehmt1a yes1 0.367058823529
nos2a zgc:110801 0.351764705882
crk rac2 0.800588235294
gnat2 prkar1aa 0.387538837612
actr1 si:dkey-24p1.4 0.367058823529
prkar1aa rras 0.428243068066
si:ch73-97e20.2 zgc:171775 0.342941176471
acvr1l gata4 0.500934159079
acvr1l gata5 0.424008918745
acvr1l gata6 0.405856321212
acvr1l gata3 0.372308445895
acaca uckl1b 0.335294117647
hsp90aa1.1 pi4kaa 0.390676095682
gata5 igf1ra 0.406224082745
ccnd1 tp53 0.560287805965
cct5 gsk3b 0.360906608793
src syk 0.412066888545
igf1rb si:ch73-97e20.2 0.334705882353
cdk2 map2k5 0.365882352941
bmpr1aa wnt3a 0.400167314729
cad zgc:86725 0.387058823529
mapk13 rhoua 0.351176470588
gdf11 igf1ra 0.375625569701
gdf11 igf1rb 0.365037334407
igf1rb vdrb 0.556305996351
igf1rb vdra 0.446192674539
brd3a tnnt2d 0.411764705882
csf1ra jun 0.406378297531
cct3 nop58 0.582406173399
cct3 nop56 0.551429937497
hspa9 ptenb 0.344046525665
map2k5 rap1b 0.501090000974
src wnt11r 0.451974253969
hsp90aa1.2 mapk12b 0.545294117647
hsp90aa1.2 mapk12a 0.545294117647
rel smarca4a 0.468100634762
actr1 tnnc1a 0.425882352941
ppm1g si:ch73-97e20.2 0.367058823529
casp3a pak2a 0.5529062781
frk ppm1la 0.348823529412
frk ppm1lb 0.348823529412
cct3 kras 0.339156769333
bmp2b hand2 0.451554234727
fen1 nifk 0.422039642529
cdh23 paics 0.472996208153
mtor top2b 0.349794380007
ccna2 fgfr1a 0.410216721946
actl6a actn2b 0.597261989738
bmp4 erbb2 0.578981281091
csf1ra smarca5 0.340214870851
impdh2 top2b 0.404762171719
eftud2 rpsa 0.702993208871
eftud2 rps3 0.753447328349
eftud2 rps5 0.748501829073
ctnnb2 pi4kaa 0.470678236475
cct3 rpl7l1 0.466922765377
actl6a vegfab 0.391850409114
actl6a vegfaa 0.489597885369
mcm3 tubg1 0.555775205375
cdk5 pkn2 0.46938750046
ehmt2 smad3a 0.345385569277
mapk14b nfkb2 0.35
ccna2 kita 0.381927691942
gata4 notch3 0.398390213229
gata4 notch2 0.483465437441
dnajc3 pnpla7a 0.365882352941
notch1b wnt4a 0.567597261557
ddx27 snrpd1 0.421754011111
prkacba rap1b 0.543529411765
csf1ra fgf8a 0.480260832538
dhx8 supt5h 0.543554252763
disp1 shha 0.739720661039
disp1 shhb 0.505465090742
gata3 wnt3a 0.362698308628
mapk13 prkacab 0.334117647059
ctnnb2 pkp2 0.503996415077
ccna2 pcna 0.516470588235
rhobtb1 rhoh 0.538823529412
rhobtb1 rhof 0.539411764706
acaca mtor 0.439411764706
acvrl1 notch2 0.438269606724
acvrl1 notch3 0.42446260969
lrguk ppm1bb 0.382352941176
lrguk ppm1ba 0.382352941176
erbb2 igf1ra 0.407547440564
fen1 pcna 0.587647058824
fgfr2 ppm1da 0.348823529412
fgfr2 ppm1db 0.348823529412
gli2a wdr90 0.357058823529
gnat1 lrit3 0.392352941176
acvr2aa nkx2.2a 0.391034842223
lrguk polr1b 0.397647058824
cdk2 myo16 0.380588235294
rpl7l1 rpsa 0.864262061777
rpl7l1 rps5 0.839609461583
rpl7l1 rps3 0.770054594518
dvl2 prkcg 0.579615411563
dvl2 prkca 0.545883977104
dhx8 umps 0.403529411765
cdk2 zgc:86709 0.360588235294
appb lamc1 0.37939561808
polr1a snu13b 0.342757169256
psmb1 snrpd1 0.412759750234
polr1b wu:fi17d12 0.352352941176
gnai2 pik3cb 0.514117647059
insra umps 0.331764705882
bhlha9 unm_m180 0.411764705882
nfkb2 snapc1b 0.411764705882
egf psmc6 0.456738760539
actc1a pak2a 0.385925129369
rac1a tubg1 0.366306568725
cct3 snrpc 0.331176172454
melk smc4 0.469285851575
fgf10b musk 0.377638006718
ppm1f yes1 0.37405198187
acaca fgfr1a 0.509411764706
ankrd52b ywhag1 0.331764705882
ehmt2 pi4kaa 0.481672933728
ilk rb1 0.365526301218
desma tp53 0.422158277288
hsp90aa1.1 mapk12a 0.38
hsp90aa1.1 mapk12b 0.38
paics uckl1b 0.419411764706
jak2a rap1aa 0.340649458889
btk fosl2 0.388799122099
fgfr1a zgc:110250 0.566470588235
snrpa zgc:110289 0.536470588235
gnb2l1 grb2a 0.335882352941
smarca4a zap70 0.460243484785
notch2 ppm1k 0.369296428171
csf1ra fgf4 0.47441555528
gnai2 rac3a 0.365294117647
gnai2 rac3b 0.365294117647
jupa musk 0.3864157242
kras mapk8b 0.457305979262
rac3a si:ch73-362f1.1 0.389411764706
mapk7 rhoae 0.452941176471
mapk7 rhoad 0.452941176471
mapk7 rhoac 0.452941176471
mapk7 rhoab 0.467647058824
pola1 rpl10 0.343276411418
pola1 rpl12 0.348400525721
ehmt2 rpl3 0.374499660495
hdac1 ilk 0.451636650874
nfkb2 nos1 0.502684594112
acta1b myo5b 0.613472231019
unm_t30926 unm_t31489 0.411764705882
ext2 gli1 0.346238555178
akt2 rac1a 0.503088432451
akt2 rac1b 0.484567026347
psmc6 stn 0.420111896208
polr1b zgc:110289 0.586470588235
polr2b rpl5a 0.625553959946
ctnnb1 kif7 0.356949653582
igf1rb prkacba 0.548235294118
akt3 mapk9 0.355882352941
si:ch73-97e20.2 smad7 0.355882352941
si:ch73-97e20.2 smad9 0.355882352941
ppm1na syk 0.348823529412
gnao1a rhof 0.344705882353
gnao1a rhoh 0.344705882353
gnao1a rhoq 0.344705882353
foxo3b prkab1b 0.478235294118
fgf4 wnt4a 0.374230460536
cct7 gnat2 0.332866297532
ptena sod2 0.34883313611
mysm1 pola1 0.397674714208
pnpla6 ppm1g 0.461375588261
pnpla6 ppm1k 0.417984240932
bms1 rpl7 0.485384313264
bms1 rpl3 0.453482639522
dpydb eif4a1a 0.420588235294
7955.ensdarp00000060865 acvr2b 0.529411764706
f1qiz5_danre galnt13 0.395882352941
akt2 flt1 0.375708582403
gli1 wnt2ba 0.409794762338
mpx tnnt2d 0.411764705882
actb1 mapk12a 0.357647058824
insra zgc:110250 0.389411764706
jupa myhz2 0.340390142413
brd3a vegfab 0.364612770855
acta1b rac1a 0.797160228265
acta1b rac1b 0.647727437991
acta1b rac1l 0.367058823529
mapk1 rac1a 0.642915110373
mapk1 rac1b 0.485063937048
mapk1 rac1l 0.562941176471
cdc42 zgc:110250 0.331764705882
si:dkey-263f15.2 zgc:86725 0.367058823529
gli2b jupa 0.39609867387
mapk14b si:ch73-97e20.2 0.356470588235
ehmt1a myb 0.4
pcna polr2eb 0.547058823529
acaca pnpla7b 0.365294117647
acaca pnpla7a 0.365294117647
mpx rac2 0.534117647059
cdk5 foxo3b 0.442598232368
cdk5 foxo3a 0.401001253556
fgf4 hand2 0.435484002171
gsk3b junba 0.528918152423
rps11 rps27a 0.587647058824
cdc42 gnav1 0.36
rhobtb2b si:dkey-24p1.4 0.529411764706
flt1 sirt1 0.396443356719
actc1b spna2 0.467476298134
gnao1a zgc:110250 0.445294117647
ctnnd1 met 0.497297014685
hspa5 snrpd1 0.337437028084
ctnnb1 tgfbr2b 0.330502840205
mapk1 myo16 0.374117647059
rac3b rap1aa 0.401764705882
csf1ra ppm1k 0.445345914421
csf1ra ppm1e 0.449120525656
csf1ra ppm1f 0.447616874696
csf1ra ppm1g 0.46731550343
kita pnpla6 0.523303920809
fosl2 nkx2.7 0.494453842744
pkn2 rhobtb2b 0.427058823529
hdac4 osr2 0.33234381201
bmp4 kdrl 0.561253406814
chd pola1 0.403925376721
rps14 tcp1 0.518444644566
rps27a ube4a 0.335882352941
ilk pafah1b1b 0.377401879985
cdc42 gnao1a 0.434705882353
rela syk 0.410346303388
fgf4 gli3 0.35375397895
fgf4 gli1 0.371908732119
paics psmc6 0.360918823763
pak2a th 0.396329854089
cad dnajc3 0.511764705882
melk zgc:110141 0.347647058824
ctnnb1 igf1rb 0.679384927548
ctnnb1 igf1ra 0.679384927548
rac1l rhobtb2b 0.529411764706
bmp4 fgfr2 0.53997652359
bmp4 fgfr4 0.451114179415
ppm1da zap70 0.348823529412
bmp4 pak2a 0.495251217122
crkl kdr 0.483800872162
gnb2l1 rab11a 0.472770923945
lef1 pitx1 0.371176470588
fgfr1a src 0.44794131789
eftud2 snrpb2 0.571764705882
ncbp2 prp19 0.562941176471
actr10 rac2 0.367058823529
actn2b zgc:86725 0.361764705882
ccna2 tp53 0.686406897567
flt1 hspa5 0.366343013186
flt1 hspa9 0.376800598349
gnat2 jak3 0.414507574861
gnat2 jak1 0.414507574861
hsp90aa1.2 map3k14b 0.538823529412
egf wu:fb65b05 0.558235294118
bmp1a bmp2b 0.438066179054
foxo3b smad7 0.443074487594
myhz2 ttn.1 0.50229924235
polr1c polr2b 0.758402813245
polr1c polr2d 0.679197224466
polr1c polr2f 0.587647058824
bmp2a ppm1e 0.37181539526
fen1 mtor 0.447903675943
ihhb wnt2ba 0.348908799958
disp1 ext2 0.483611007997
jun notch1b 0.35364719736
pik3cb wu:fb65b05 0.579411764706
pdgfrb si:ch73-97e20.2 0.334705882353
mapk8b rap1b 0.612821031144
polr2c snu13b 0.546470588235
epor jak1 0.617522303936
mapk3 zgc:171516 0.467647058824
cad impdh1b 0.626849174118
cad impdh1a 0.746532662265
bmpr1aa notch1b 0.340032217458
mcm3 pak2a 0.349128340179
pik3ca syk 0.411764705882
tbx4 wnt2ba 0.334238313643
gtf2b vdra 0.360588235294
gtf2b vdrb 0.360588235294
igf1rb rem2 0.337705235359
nhp2l1a rpl3 0.492352941176
nhp2l1a rpl7 0.532352941176
gnb1a si:ch211-272n13.7 0.404117647059
lmx1bb smad3a 0.336516585109
pkn2 prkcbb 0.431985351499
mapk13 rac3b 0.43
mapk13 rac3a 0.43
ankrd52b zfand4 0.424117647059
cct5 zgc:86709 0.331176470588
cdk1 impdh1b 0.377336445432
rpl11 rpl3 0.86784189127
acta1b ppm1k 0.401029492948
notch1b vegfaa 0.493317093992
pax3a tbx4 0.404249291363
brd4 snapc1b 0.411764705882
cct2 dicer1 0.439702830132
plk1 rab11a 0.776390176193
musk paics 0.470906091605
rac3a zgc:86725 0.367058823529
plk1 tp53 0.665503979172
actn2b rab11a 0.36021546454
kras map3k14b 0.383529411765
hadhab umps 0.445882352941
insrb rargb 0.345006380049
acvr1ba smad2 0.594339827151
acvr1ba smad9 0.462396240667
cdk2 pcna 0.585882352941
gnb2l1 igf1rb 0.596069091571
ctnna1 hsp90aa1.2 0.411764705882
cdh23 igf1ra 0.33066341473
igf1ra pdp2 0.356470588235
igf1ra pdp1 0.355294117647
gnb2l1 mapk1 0.378369585832
gnb2l1 mapk3 0.401992205397
dnajc3 si:ch211-243j20.2 0.368823529412
cct5 pold1 0.422553790549
7955.ensdarp00000107775 acvr2aa 0.573529411765
gnaia si:dkey-24p1.4 0.344705882353
polr2gl snu13b 0.636209585337
akt3 vegfaa 0.426470588235
crkl vps45 0.411764705882
myb spna2 0.410276051428
dkc1 polr2c 0.402352941176
dkc1 polr2b 0.570054793849
gna12 si:dkey-24p1.4 0.344705882353
cdc42 spna2 0.365536988033
cct3 gnb2l1 0.364166156005
ilk jupa 0.491434537985
jak3 pkp2 0.370532195888
ppp3cca zgc:110141 0.471176470588
fgfr1a nog3 0.399398264043
cps1 impdh2 0.576578485259
brd4 myb 0.358298523524
fosl2 mapk14a 0.531150094869
fosl2 mapk14b 0.43
hsp90aa1.1 mapk13 0.38
bmp4 gli2a 0.641977096484
si:ch73-97e20.2 smarca4a 0.438235294118
actb2 cdc42 0.455294117647
stat3 tbx4 0.347572704106
prkcbb si:dkey-260c8.4 0.331176470588
gsk3b smad3b 0.366757058244
7955.ensdarp00000062369 mapk14a 0.357647058824
kif7 ptenb 0.398562762538
hand2 nkx2.7 0.44291245846
acta1b stat3 0.518441696722
cdk5 prkcbb 0.385923136926
sirt1 sod2 0.576594267733
notch3 pax2a 0.34174376553
kif7 smarca5 0.365094399457
mapk12b si:dkey-260c8.4 0.376470588235
acta1b ptenb 0.539567711648
acta1b ptena 0.391873157923
elk si:dkey-8e10.1 0.360588235294
insra smarca2 0.345882352941
polr2b tcp1 0.445160028374
fgfr4 insb 0.349704301516
actb1 ctnna1 0.520588235294
ctnna1 uckl1b 0.488235294118
fynb si:dkey-110j1.3 0.337058823529
fsta gdf11 0.453498564581
acaca frk 0.509411764706
gata3 pax2a 0.421027356974
fgfr1a smad3a 0.373126128472
cdk2 rhoad 0.375882352941
cdk2 rhoae 0.360588235294
cdk2 rhoab 0.391764705882
cdk2 rhoac 0.374117647059
jak3 smarca2 0.337647058824
btk rac1l 0.552352941176
btk rac1a 0.814914828296
btk rac1b 0.423372280706
fbl rpl23a 0.560212436273
pkn2 sdc2 0.416241207793
myo16 pikfyve 0.404117647059
snu13b zgc:110289 0.576470588235
dhx8 tcp1 0.408299983218
pax6b wnt4a 0.427366721348
bmp2b foxa2 0.550607608752
nop56 rpl23a 0.373910431001
rhoua spna2 0.431566340865
csf1ra gart 0.372412016129
cdk1 fgfr1a 0.391122031259
tcp1 zap70 0.476010050878
gata3 hdac1 0.474968559337
gata3 hdac6 0.351638108131
gata3 hdac4 0.484929535687
mapk6 rhogb 0.351176470588
f1rbx7_danre fynb 0.348823529412
hspa8 ilk 0.339063178286
aldh1a2 gmps 0.43139444688
ehmt2 rap1aa 0.364534739692
acta1a cct5 0.331176470588
jupa tnnc1a 0.399195054892
bmpr1ba grem2b 0.44966145938
dnajc3 hsp70l 0.577647058824
plk1 zgc:171516 0.428823529412
dkc1 snrpd1 0.591341745908
insra ywhag1 0.507257959699
hdac4 myb 0.33667001267
mapk3 mybl2b 0.33061332344
gnao1b rhoua 0.344705882353
acvr1l kdrl 0.482280324689
ccna2 cct5 0.371105732919
lef1 tcf7l1a 0.695161140069
gna13a rhobtb2b 0.344705882353
hspa5 mapk3 0.379555358045
frk gnb2l1 0.486983101252
pikfyve si:dkey-110j1.3 0.394117647059
brd4 rac2 0.411764705882
paics smarca4a 0.674799678563
btk stat1b 0.330121986162
atr pkp2 0.403137260263
col1a1b col5a1 0.532352941176
lrguk ppm1ab 0.382352941176
lrguk ppm1aa 0.382352941176
acaca impdh2 0.523529411765
barx1 stat3 0.336357946829
ctnnb2 erbb2 0.499678340273
hdac1 ptenb 0.437728749931
atr wu:fb65b05 0.357647058824
bmpr2b pkn2 0.381895583871
atr ruvbl1 0.449112567482
dvl2 smo 0.415602489602
insra stat3 0.363832792632
fgfr2 zgc:162985 0.348823529412
gli1 jupa 0.408779245067
cct3 eif4a1a 0.538600459566
fgf8a wu:fb65b05 0.529411764706
fgfr2 rap1aa 0.333589465837
mcm3 snrpd1 0.339517429438
actl6a stn 0.398736507274
7955.ensdarp00000062369 rhoab 0.447647058824
7955.ensdarp00000062369 rhoac 0.445294117647
7955.ensdarp00000062369 rhoaa 0.445294117647
7955.ensdarp00000062369 rhoae 0.436470588235
mybl2b rps15 0.338572926839
flt1 ralbb 0.495133369699
actl6a mysm1 0.818867600037
pax3a tcf7l1a 0.447987995147
jun tgfb3 0.370407287166
cdk2 pak2a 0.347058823529
myo16 rap1aa 0.475882352941
notch2 uckl1b 0.334705882353
actn2b ctnnd1 0.424431749151
btk smarca4a 0.474710043162
gtf2b paics 0.415882352941
jupa ptenb 0.476764023609
ehmt1b mapk14b 0.388235294118
pnpla7a zap70 0.335294117647
cct2 impdh2 0.516595434587
fen1 mysm1 0.367078622036
cib2 rab11a 0.411439592925
dnajc3 impdh1b 0.413529411765
dnajc3 impdh1a 0.413529411765
ak2 jupa 0.468625436531
aldh1a2 wu:ft34d10 0.357058823529
pikfyve shank3b 0.385882352941
si:ch211-163m16.1 si:ch211-241j12.3 0.371764705882
rpl5a rps3 0.822226895573
rpl5a rps5 0.762106144601
rpl5a rpsa 0.776452336926
flt4 tab1 0.348823529412
rap1b vegfaa 0.341441609823
notch3 smarca4a 0.424948180876
pcna rpa1 0.587058823529
mapk9 wnt11r 0.359136012573
eftud2 hspa8 0.414041900907
eftud2 hspa9 0.457078331642
eftud2 hspa5 0.420165979617
ralbb vegfaa 0.392410142837
met tab1 0.357058823529
notch1b stat3 0.414103142203
bmpr1ab ctnnb2 0.3899418348
kita pkn2 0.435550439527
pkn2 rras 0.463324373212
f1rbx7_danre kita 0.354705882353
hsp70l sirt1 0.867335352341
cct7 mysm1 0.343541997452
mapk3 rab11a 0.544987099579
szl tcf7 0.372209705644
mapk6 rac1b 0.351176470588
mapk6 rac1a 0.564705882353
mapk6 rac1l 0.562941176471
ctnna1 ctnnd1 0.619658407636
bmpr1bb jupa 0.552089227438
polr3b rpl5a 0.592079071981
hsp90ab1 smad2 0.355647145118
ccnd1 h9gxw8_danre 0.482352941176
impdh1a ralbb 0.432395626046
ctnnd2b rem2 0.449625662471
kita kras 0.77459647336
bmp7a tcf7l1a 0.341305361474
mtor rpl7 0.338284811674
acaca wu:fi17d12 0.482352941176
insrb rem2 0.373837245044
disp1 foxa2 0.342430707877
actl6a fbl 0.441896035471
actb1 rhoad 0.556470588235
actb1 rhoae 0.436470588235
actb1 rhoac 0.556470588235
actb1 rhoaa 0.557647058824
hsp90aa1.2 insrb 0.388182014346
hsp90aa1.2 insra 0.38778162211
zgc:110250 zgc:171775 0.421764705882
gata6 nog1 0.429852838738
gata6 nog3 0.435153518601
aurka ptenb 0.460381157607
src tgfb3 0.391385676555
cwc22 eftud2 0.544705882353
dicer1 mcm3 0.344098019585
map3k2 ppm1la 0.361764705882
map3k2 ppm1lb 0.361764705882
hsp90aa1.2 mysm1 0.342155144687
cad cltca 0.727710588541
cct5 rps3 0.442622250681
cct5 rps5 0.6951168716
cct5 rpsa 0.70399411547
bmp2b pax2a 0.462560867937
elp1 polr1b 0.348235294118
col2a1a shhb 0.414386693018
cct2 rps3 0.489181301588
cct2 rps5 0.667666196387
egf yes1 0.48146156321
erbb2 fgfr1a 0.473207673443
myo5b rap1b 0.559553007181
unm_dhi862 unm_m565 0.354188178565
hsp90aa1.2 tnnc1a 0.416410581115
met ppm1aa 0.348823529412
ccnd1 rac1b 0.413585606081
ccnd1 rac1a 0.475931974674
ccnd1 zgc:110250 0.334705882353
gsk3b pkp2 0.474224659398
gnai2 rhogb 0.361176470588
dkc1 eif4a1a 0.702921102513
gnao1b paics 0.340588235294
cstf3 zgc:171795 0.530588235294
osr2 pnpla6 0.42490774639
gli2a gnai1 0.351176470588
ilk mcm7 0.411972017391
fen1 smarca5 0.529142383594
lrit3 map3k2 0.362352941176
ctnnb1 src 0.660171884867
7955.ensdarp00000107775 bmp2b 0.495882352941
7955.ensdarp00000107775 bmp2a 0.484705882353
rac1l rhoad 0.530588235294
rac1l rhoae 0.530588235294
rac1l rhoaa 0.472941176471
rac1l rhoab 0.530588235294
rac1l rhoac 0.472941176471
aldh1a2 pnpla6 0.428906757766
actn2b smad2 0.351325035285
actn2b smad1 0.342406519018
actn2b smad7 0.48296739091
actn2b smad5 0.330904805481
furina smc4 0.358014508813
acta2 gli2a 0.398881595049
mapk11 pik3cb 0.345294117647
mapk11 pik3ca 0.345294117647
cdk5 pafah1b1b 0.339696490228
cdk5 pafah1b1a 0.340228974294
impdh2 rpl7 0.414379234724
impdh2 rpl3 0.377116432502
mapk11 rhoh 0.351176470588
mapk11 rhof 0.351176470588
mapk11 rhov 0.351176470588
mapk11 rhoq 0.351176470588
cdk1 ppm1g 0.356578785991
hrasb kita 0.536470588235
ruvbl1 smarca5 0.822647238014
ruvbl1 smarca2 0.432941176471
aldh1a2 fgf4 0.346039420256
gli1 ihhb 0.577042061286
gli1 ihha 0.68636361802
hsp90aa1.2 syk 0.567568275994
ddx18 polr2gl 0.451686494415
btk si:ch211-15p9.2 0.348823529412
f1qiz5_danre zmp:0000000932 0.43
cct3 fbl 0.632610049597
rrm1 shank3b 0.357409956444
lamc1 shha 0.367918628457
ccna2 fen1 0.75326121642
fosl2 rela 0.437077442037
casp3a frk 0.509062693189
akt2 mybl2b 0.438725418627
skp1 smad3a 0.568398688265
impdh2 rpl11 0.429738940504
