protein1 protein2 combined_score
2700049a03rik wnt7a 0.318735027451
2700049a03rik ofd1 0.529989635231
2700049a03rik gli3 0.304040550902
2700049a03rik cenpj 0.325488577506
2700049a03rik ccp110 0.511077715837
2700049a03rik ift88 0.37563306832
lnpk tg(msx2-en1)86alj 0.323469625157
fmn1 lnpk 0.338906163918
gdf5 lnpk 0.324729818015
hoxd12 lnpk 0.482333999499
hoxd13 lnpk 0.346107390899
lmblgq3 lnpk 0.318160654648
lmblgq1 lnpk 0.318160654648
lmblgq6 lnpk 0.318160654648
lmblgq4 lnpk 0.306370286232
lmblgq5 lnpk 0.321065907996
lnpk vkorc1 0.308341385939
hotair lnpk 0.301862622884
hoxa11 lnpk 0.371871713159
lnpk tch 0.322112489887
bbs5 ofd1 0.322037658457
bbs5 ift140 0.325092422946
bbs5 ift88 0.358203178367
ank bmp7 0.301399424565
ank gja1 0.350982771988
ank runx2 0.324072855146
ank il4 0.334790973441
ank atp7a 0.330929131955
ank src 0.323919435594
ank hras 0.3281267345
ank col10a1 0.337102472918
ank tnf 0.307487599671
ank msx1 0.309880509696
ank pth 0.302681455094
ank tnfrsf11b 0.356076692734
ank phex 0.328409235394
ank lepr 0.308820729984
atxn7l3 wbscr17 0.306662902061
atxn7l3 m10.17.7djba 0.305231321716
atxn7l3 bntq1 0.30688991053
atxn7l3 fembm5 0.305231321716
atxn7l3 fembm4 0.305231321716
atxn7l3 fembm3 0.305231321716
atxn7l3 fembm1 0.305231321716
adamtsl5 atxn7l3 0.335541964073
917m atxn7l3 0.305713741936
atxn7l3 fbxl22 0.335541964073
ankib1 atxn7l3 0.335541964073
atxn7l3 fmgty3 0.305231321716
atxn7l3 fmgty2 0.305231321716
atxn7l3 fmgty6 0.305231321716
atxn7l3 fmgty5 0.305231321716
atxn7l3 fmgty4 0.305231321716
atxn7l3 fmgty8 0.305231321716
atxn7l3 m5.37.5djba 0.335541964073
atxn7l3 stxbp5l 0.335541964073
atxn7l3 epdr1 0.306011594755
atxn7l3 m6.5.5djba 0.335541964073
ascc3 atxn7l3 0.335541964073
atxn7l3 fmgty12 0.305231321716
atxn7l3 c1rl 0.305825239876
atxn7l3 lmblgq4 0.30465934661
atxn7l3 lmblgq5 0.312056816825
atxn7l3 med25 0.335541964073
atxn7l3 drg2 0.306662902061
atxn7l3 tba 0.311736911403
atxn7l3 rgsc216 0.331505694024
atxn7l3 fmgty13 0.305231321716
atxn7l3 fmgty11 0.305231321716
atxn7l3 fmgty10 0.305231321716
atxn7l3 fmgty14 0.305231321716
atxn7l3 nfxl1 0.306662902061
atxn7l3 pstc6 0.305231321716
abhd8 atxn7l3 0.306662902061
atxn7l3 mskt6 0.30762659083
atxn7l3 mskt7 0.30762659083
atxn7l3 mskt3 0.30762659083
atxn7l3 mskt1 0.30762659083
atxn7l3 mskt8 0.305231321716
atxn7l3 mskt9 0.305231321716
atxn7l3 prpsap2 0.335541964073
atxn7l3 fcsa6 0.305231321716
atxn7l3 fcsa7 0.305231321716
atxn7l3 fcsa4 0.305231321716
atxn7l3 fcsa5 0.305231321716
atxn7l3 fcsa2 0.305231321716
atxn7l3 fcsa3 0.305231321716
atxn7l3 fcsa1 0.305231321716
atxn7l3 twl 0.334883660379
atxn7l3 postn 0.448218038403
atxn7l3 fmgty7 0.305231321716
atxn7l3 m14104asr 0.30762659083
atxn7l3 feml1 0.305231321716
atxn7l3 feml4 0.305231321716
atxn7l3 chpf 0.331772783239
atxn7l3 pacs2 0.306662902061
fgf9 fos 0.38702618381
fgf8 fos 0.334835601667
fgf4 fos 0.366377030984
fgf2 fos 0.492920075661
fos mbp 0.34691123233
fos irs1 0.359571183685
fos hand2 0.327037399583
fos sparc 0.335809584816
fos pik3c3 0.305960204658
fos hells 0.305188059135
bglap fos 0.42194525822
fos sox9 0.318544958569
esr2 fos 0.63598300303
esr1 fos 0.635368901901
fos il15 0.327365995729
fos lep 0.585712816019
fos traf6 0.399440782313
fos rac1 0.342654091721
fos itgb1 0.381133526702
fos tnfsf11 0.644798352178
bmp7 fos 0.383197090115
bmp5 fos 0.308976677149
bmp4 fos 0.403178273824
bmp2 fos 0.472547800843
chuk fos 0.497730668818
fos lmna 0.506446089993
fos gja1 0.525423448613
fos runx2 0.441995980525
fos pten 0.551280140171
fos il6 0.645748917589
fos il4 0.609357730537
fos wnt1 0.304090605709
fos wnt4 0.327220661275
epo fos 0.434820364915
fos myc 0.63913342889
col1a2 fos 0.312728715396
col1a1 fos 0.385643521987
fos sp3 0.44434513369
fos ghr 0.382026179161
atp7a fos 0.416462435806
fos nog 0.410521824694
fgfr3 fos 0.419964210909
fos gnas 0.301124485748
fos fosl1 0.609567405498
csf1 fos 0.590434803336
fos src 0.619488219169
fos ror2 0.313699993027
fos sirt1 0.539426276625
fos spp1 0.337541843252
adam17 fos 0.309420561129
bmpr1a fos 0.363725488253
bmpr1b fos 0.333033808961
fos trp63 0.429798579324
fos hras 0.582679003981
fos pyy 0.341859249532
fos stat1 0.541913765233
fos igf2 0.386272880035
fos serpinh1 0.316034815659
fos ptch1 0.300008102437
fos il6st 0.313979080495
fos met 0.358081234588
col2a1 fos 0.363899460601
fos mmp14 0.395434546962
fos mmp13 0.419040714643
fos lef1 0.435369188378
fos nkx3-2 0.317948141836
fos wnt5a 0.315810137151
fos vdr 0.402774044965
col11a1 fos 0.313736104869
casp3 fos 0.492420926821
fgf18 fos 0.326330948541
fgf10 fos 0.411852443268
fos mmp9 0.507625363451
fos mmp2 0.506143675128
fos fst 0.398704276656
fos tnf 0.634797316237
fos thrb 0.319895377351
fos thra 0.444543589926
fos irf6 0.400974808212
ctsk fos 0.408695285502
fos msx2 0.333092080802
fos vegfa 0.412644490975
axin1 fos 0.346438813
dicer1 fos 0.432056596928
fos pth 0.491672560641
fos igf1 0.530235457717
fos penk 0.431623013217
fos ripk4 0.356131835938
fos nos3 0.446816142391
fos tnfrsf11b 0.388017496006
fos tgfb1 0.538518484468
fos ptpn11 0.419796359417
fos tgfb2 0.489352423208
fos kras 0.620861033319
fos notch2 0.458197343029
cd44 fos 0.343284111801
fos mef2c 0.391025069679
fos pthlh 0.423368446941
fos ret 0.357584307106
fos nfatc1 0.609833447574
fos nfatc3 0.412678782051
fos pgr 0.490305057065
fos timp1 0.46237572131
eif2ak3 fos 0.382498913804
ctnnb1 fos 0.578833414613
dcn fos 0.334718351752
fos gli3 0.303310544155
fos inhba 0.445773171994
fos tg 0.303385833726
fos gper1 0.384398083011
fos sod2 0.34608243784
fos sod1 0.323869193024
cdkn2a fos 0.336141434336
chd7 fos 0.305746962342
egr2 fos 0.497739580847
egr1 fos 0.660812039588
acvr1 fos 0.318605114256
aktip fos 0.379625043616
ctgf fos 0.357869912336
fos prrx1 0.337590440453
fos ggt1 0.412553574022
fos gria2 0.312104313244
fos lepr 0.547253768981
fos ptpn2 0.484207291421
fos mindy1 0.309421616375
fos socs2 0.441849480938
fos mecom 0.465439998648
fos smad3 0.53788208209
fgfr2 fos 0.422342207883
fgfr1 fos 0.428277494701
f2r fos 0.314274989998
cbfb fos 0.51108838716
fos mapk14 0.640054177026
fos pdgfra 0.374567761946
apc fos 0.329277428462
chrd fos 0.34166887433
fos twist1 0.353349674662
fos pth1r 0.333972958361
fos smarca4 0.523507269027
fos mtor 0.347644936352
fos smad4 0.570725959721
fos smad2 0.553471210471
drd2 fos 0.461174181664
fos junb 0.585999257568
ifrd1 skmw6 0.354739997833
ifrd1 skmw2 0.315621363558
ifrd1 skmw1 0.326429663952
ifrd1 skmw8 0.328794728627
ifrd1 sspn 0.316241681843
ifrd1 tg(ckmm-ucp1)1boud 0.308143284455
ifrd1 skmw7 0.315621363558
ifrd1 skmw9 0.326429663952
ifrd1 skmw18 0.34880699678
ifrd1 skmw17 0.315621363558
ifrd1 skmw15 0.326429663952
ifrd1 skmw14 0.34880699678
ifrd1 skmw13 0.315621363558
ifrd1 skmw12 0.326429663952
ifrd1 skmw10 0.326429663952
ifrd1 skmw16 0.34880699678
ifrd1 mef2c 0.320056124628
ifrd1 skmw11 0.356028998065
fgf8 fgf9 0.622016028226
fgf4 fgf9 0.539189839531
fgf2 fgf9 0.545658910819
fgf9 hand2 0.305113663999
fgf9 pax3 0.394248220768
fgf9 sox9 0.55206641054
fgf9 smo 0.419882457845
esr1 fgf9 0.321948696431
dlx5 fgf9 0.306695738981
dlx6 fgf9 0.317123963448
fgf9 gdf5 0.333674317865
fgf9 ihh 0.486299693083
fgf9 itgb1 0.326593435362
bmp7 fgf9 0.551906096859
bmp5 fgf9 0.524700045728
bmp4 fgf9 0.562071889955
bmp2 fgf9 0.458539181098
fgf23 fgf9 0.598951367968
fgf9 runx2 0.352597599034
fgf9 pten 0.300244800181
fgf9 wnt1 0.423454365904
fgf9 wnt4 0.576549369973
fgf9 myc 0.350404126025
col1a1 fgf9 0.3340988971
fgf9 nog 0.453876446497
fgf9 fgfr3 0.726327934816
fgf9 t 0.309404959697
fgf9 src 0.348918143553
fgf9 ror2 0.391275322221
fgf9 grem1 0.308633080211
fgf9 spp1 0.351592818513
fgf9 gsc 0.329227746121
bmpr1a fgf9 0.325233491684
fgf9 trp63 0.3068680317
fgf9 hras 0.631407381228
fgf9 limk2 0.351382824288
fgf9 gli2 0.390885116551
fgf9 igf2 0.379787466586
fgf9 ptch1 0.397516759634
fgf9 pkdcc 0.356476140944
fgf9 met 0.53561260285
fgf9 wnt7a 0.485873712019
col2a1 fgf9 0.35068518133
fgf9 lef1 0.368913948636
fgf9 wnt5b 0.351179769296
fgf9 wnt5a 0.51380516614
casp3 fgf9 0.318258456097
fgf18 fgf9 0.666830500758
fgf10 fgf9 0.641426841642
fgf9 mmp9 0.329924850588
fgf9 fst 0.395344115032
fgf9 tnf 0.330583567637
fgf9 wnt3a 0.431052922757
fgf9 msx1 0.500973117128
fgf9 msx2 0.370860053142
fgf9 vegfa 0.456071548221
fgf9 igf1 0.400317693956
fgf9 kl 0.624100706432
fgf9 tgfb1 0.437257087394
fgf9 ptpn11 0.636227443975
fgf9 tgfb2 0.344453109437
fgf9 kras 0.634702022541
fgf9 notch2 0.33836944877
fgf9 pthlh 0.325295567718
fgf9 ret 0.478468881892
fgf9 shh 0.557541397534
ctnnb1 fgf9 0.425921955608
fgf9 wnt3 0.338761207193
fgf9 gli3 0.345705312608
fgf9 inhba 0.339541363652
cdx2 fgf9 0.311700198446
egr1 fgf9 0.380841804861
ctgf fgf9 0.332716803123
fgf9 phex 0.320436698142
fgf9 isl1 0.30040453815
fgf9 hspg2 0.383974605561
fgf9 fgfr2 0.676473888578
fgf9 fgfr1 0.691259841847
cyp26b1 fgf9 0.360343018689
fgf9 mapk14 0.404791554292
fgf9 pdgfra 0.638672955562
chrd fgf9 0.34873068826
alx4 fgf9 0.305709897555
fgf4 fgf8 0.552006348128
fgf2 fgf8 0.551544889987
fgf8 hand2 0.407495060033
fgf8 fzd3 0.308247614761
fgf8 pax3 0.508041421585
fgf8 sox9 0.432968361273
fgf8 smo 0.527647193099
esr1 fgf8 0.304735280069
dlx5 fgf8 0.451909073816
dlx6 fgf8 0.392071361221
fgf8 ihh 0.384080140203
fgf8 itgb1 0.353564242001
bmp7 fgf8 0.502488411301
bmp5 fgf8 0.381743696672
bmp4 fgf8 0.66269587368
bmp2 fgf8 0.357397144755
fgf23 fgf8 0.562242567058
fgf8 hoxd12 0.32816355817
fgf8 hoxd13 0.381651179914
aldh1a2 fgf8 0.492728906511
fgf8 gja1 0.318265103378
fgf8 runx2 0.309789215621
fgf8 lmx1b 0.59073354696
fgf8 pten 0.319747675782
fgf8 wnt1 0.58514912549
fgf8 wnt4 0.408483376149
fgf8 myc 0.335002973627
fgf8 sp8 0.49024752169
fgf8 nog 0.533773798002
fgf8 fgfr3 0.657846793773
fgf8 t 0.43914356691
fgf8 src 0.301415755774
fgf8 ror2 0.375559009943
cyp26a1 fgf8 0.356080125019
fgf8 grem1 0.461490257372
fgf8 gsc 0.45455167049
fgf8 satb2 0.311922268428
bmpr1a fgf8 0.439955878786
fgf8 trp63 0.39283197008
fgf8 hras 0.612352459984
fgf8 gli2 0.446992471759
fgf8 igf2 0.334260179933
fgf8 ptch1 0.419248572806
fgf8 met 0.581246366927
fgf8 wnt7a 0.415429242523
col2a1 fgf8 0.367047388909
fgf8 lef1 0.425517872107
fgf8 wnt5a 0.502376065376
casp3 fgf8 0.326359555537
fgf18 fgf8 0.578447658229
fgf10 fgf8 0.635595875984
fgf8 fst 0.337910987485
fgf8 tbx4 0.401458792048
fgf8 wnt3a 0.544895182096
fgf8 msx1 0.580092700415
fgf8 msx2 0.508545202852
fgf8 vegfa 0.368208762192
axin1 fgf8 0.329124370002
dkk1 fgf8 0.407149222022
fgf8 lrp6 0.363386466778
fgf8 pitx1 0.432227451029
fgf8 igf1 0.365487543206
fgf8 kl 0.617718701914
fgf8 tgfb1 0.345272815225
fgf8 ptpn11 0.67363732133
fgf8 tgfb2 0.362122127475
fgf8 hoxa13 0.452491628121
fgf8 kras 0.64017819278
fgf8 notch2 0.365444157669
fgf8 mef2c 0.339687148395
fgf8 ret 0.506923696707
fgf8 thbs1 0.357419913154
fgf8 sall4 0.310000637795
fgf8 shh 0.615938794125
ctnnb1 fgf8 0.579855862232
fgf8 wnt3 0.412456497824
fgf8 gli3 0.589199096327
fgf8 inhba 0.372692758722
fgf8 foxc2 0.319578227574
fgf8 foxc1 0.363160216246
en1 fgf8 0.566409181205
cdx2 fgf8 0.336106857069
chd7 fgf8 0.358112242059
egr2 fgf8 0.492674989956
acvr1 fgf8 0.414324849859
fgf8 prrx1 0.311684801841
fgf8 pax8 0.444412982086
fgf8 isl1 0.480224256137
fgf8 hspg2 0.307629770728
fgf8 fgfr2 0.683651149358
fgf8 fgfr1 0.734167822837
fgf8 ift88 0.31301839044
fgf8 mapk14 0.323599429201
fgf8 pdgfra 0.626361947431
chrd fgf8 0.614332369452
fgf8 tbx3 0.348632071413
alx4 fgf8 0.353262979809
fgf8 smad4 0.392827827667
fgf8 smad2 0.391783121166
fgf2 fgf4 0.498328277258
fgf4 smo 0.327839392304
fgf4 gdf5 0.315829131182
bmp7 fgf4 0.356405924136
bmp4 fgf4 0.429247096535
bmp2 fgf4 0.400622699439
fgf23 fgf4 0.528711982323
fgf4 hoxd12 0.39680235435
fgf4 hoxd13 0.402272024935
fgf4 wnt1 0.337952671415
fgf4 myc 0.302691764768
fgf4 tg(cag-bgeo,-fgf4)1mrt 0.309553829591
fgf4 nog 0.451824181896
fgf4 fgfr3 0.559376905185
fgf4 t 0.435127040103
fgf4 src 0.359909034997
fgf4 grem1 0.493099192013
fgf4 gsc 0.354450603127
bmpr1a fgf4 0.307774233657
bmpr1b fgf4 0.336358364098
fgf4 hras 0.518895140183
fgf4 igf2 0.41738272539
fgf4 met 0.490218207561
fgf4 wnt7a 0.416729719935
fgf4 lef1 0.425022865749
fgf4 wnt5a 0.331007813465
fgf18 fgf4 0.541855111578
fgf10 fgf4 0.519009822494
fgf4 tbx4 0.39773601759
fgf4 wnt3a 0.383653331033
fgf4 msx1 0.469679068655
fgf4 msx2 0.375058645574
dkk1 fgf4 0.315005145883
fgf4 igf1 0.304127357373
fgf4 ripk4 0.308491095507
fgf4 kl 0.515326718999
fgf4 ptpn11 0.539472319921
fgf4 hoxa11 0.312146456717
fgf4 kras 0.530786801121
fgf4 sall4 0.339983080221
fgf4 shh 0.449563535503
ctnnb1 fgf4 0.429449881961
fgf4 wnt3 0.395228752485
fgf4 gli3 0.329158334069
fgf4 inhba 0.337837373565
en1 fgf4 0.348623868319
cdx2 fgf4 0.504639736704
fgf4 fgfr2 0.555165394053
fgf4 fgfr1 0.589341234065
fgf4 pdgfra 0.52815262213
chrd fgf4 0.34085964561
fgf4 tbx3 0.351144073436
alx4 fgf4 0.400109339845
fgf2 mbp 0.51379547907
fgf2 fzd3 0.329606495375
fgf2 sparc 0.338249535305
fgf2 pik3c3 0.341837915524
fgf2 pax3 0.435405654097
bglap fgf2 0.451522997896
fgf2 sox9 0.341474806527
fgf2 smo 0.377179189093
esr2 fgf2 0.319813937092
esr1 fgf2 0.375493563575
fgf2 tgfbr3 0.411540508335
fgf2 lep 0.351182844065
fgf2 rac1 0.322653004128
fgf2 itgb1 0.478800332071
fgf2 tnfsf11 0.419817750485
bmp7 fgf2 0.412313168655
bmp4 fgf2 0.468786700104
bmp2 fgf2 0.46248712378
fgf2 fgf23 0.532077762537
fgf2 gja1 0.50265038189
fgf2 runx2 0.444449828451
fgf2 pten 0.403737557149
fgf2 il6 0.563765939354
fgf2 il4 0.321235905159
fgf2 wnt1 0.432306678981
fgf2 wnt4 0.305606832352
epo fgf2 0.387659226506
fgf2 myc 0.47903018033
col1a1 fgf2 0.320256620708
atp7a fgf2 0.371283581818
fgf2 nog 0.493720592822
fgf2 fgfr3 0.565839034013
fgf2 plp1 0.31628914393
fgf2 t 0.374014966799
csf1 fgf2 0.355686750774
fgf2 src 0.478345856749
fgf2 grem1 0.33761230028
fgf2 spp1 0.549581630336
fgf2 gsc 0.403513177342
bgn fgf2 0.300787443291
bmpr1a fgf2 0.311544358016
bmpr1b fgf2 0.307615301436
fgf2 hras 0.563828332618
fgf2 gli2 0.310879030041
fgf2 stat1 0.322144120769
fgf2 igf2 0.417897446442
fgf2 met 0.583379951956
col2a1 fgf2 0.326779439643
fgf2 mmp14 0.469787458079
fgf2 mmp13 0.450098088501
fgf2 lef1 0.387543978215
fgf2 wnt5a 0.336758103797
casp3 fgf2 0.481637122362
fgf18 fgf2 0.499025941675
fgf10 fgf2 0.527402326016
fgf2 mmp9 0.550189953325
fgf2 mmp2 0.531546789213
fgf2 fst 0.335719291662
fgf2 tnf 0.447554594532
fgf2 wnt3a 0.418877031143
fgf2 msx1 0.316586674409
fgf2 msx2 0.430665652526
fgf2 vegfa 0.587609634464
dkk1 fgf2 0.304922491715
fgf2 pth 0.401697533261
fgf2 igfbp3 0.310190192352
des fgf2 0.396422947359
fgf2 igf1 0.548920170032
fgf2 frzb 0.321856390769
fgf2 kl 0.576561335601
fgf2 nos3 0.468581704295
fgf2 mstn 0.413508146452
fgf2 tgfb1 0.491027618929
fgf2 ptpn11 0.56587993833
fgf2 tgfb2 0.361842017564
fgf2 kras 0.575187004924
fgf2 notch2 0.302585061018
cd44 fgf2 0.527386747795
fgf2 ret 0.528117963643
fgf2 pgr 0.30002979472
fgf2 thbs1 0.507668804981
fgf2 shh 0.377785289636
fgf2 timp1 0.38354563821
eif2ak3 fgf2 0.306757873227
ctnnb1 fgf2 0.444249473293
dcn fgf2 0.362706460335
fgf2 gli3 0.303454471545
fgf2 inhba 0.479066229146
en1 fgf2 0.304274679826
fgf2 sod2 0.335542660917
fgf2 sod1 0.302507759937
cdkn2a fgf2 0.32073612476
egr2 fgf2 0.450602230181
egr1 fgf2 0.511442242224
fgf2 itgav 0.383329590628
ctgf fgf2 0.435428243959
fgf2 lepr 0.464218902874
fgf2 isl1 0.381317466074
fgf2 hspg2 0.577141082791
fgf2 mindy1 0.306320785989
eef1a2 fgf2 0.318257827427
fgf2 smad3 0.318783606576
fgf2 galc 0.405040867446
fgf2 fgfr2 0.573820029056
fgf2 fgfr1 0.612761726614
fgf2 mapk14 0.462392890543
fgf2 pdgfra 0.549260575198
chrd fgf2 0.372412138758
fgf2 hpse 0.348020485754
dmd fgf2 0.368088701154
fgf2 mtor 0.391497137092
fgf2 smad4 0.337204898195
fgf2 smad2 0.375411729713
myh4 ttn 0.39200829858
myh4 myoz1 0.379316180313
myh4 rac1 0.314298041516
myh4 rnd3 0.30440337099
myh4 ryr1 0.308496830485
gas7 myh4 0.393522194775
myh4 trim63 0.423600720579
ky myh4 0.3381660702
mb myh4 0.314929664846
dmd myh4 0.345775252733
cd86 mbp 0.324536315871
map1b mbp 0.309306197668
il6 mbp 0.394027997442
il4 mbp 0.382269515675
mbp ugt8a 0.305235771383
atp7a mbp 0.322321336375
mbp plp1 0.617684361672
mbp src 0.374815855524
mbp mpz 0.320580646495
hras mbp 0.381361588463
casp3 mbp 0.358097095699
mbp tnf 0.364804108471
igf1 mbp 0.305542431624
kras mbp 0.408573409778
mbp scn8a 0.318121469575
mbp pmp22 0.326609415726
cnp mbp 0.372788666062
gria2 mbp 0.316899928594
lepr mbp 0.372928324527
galc mbp 0.463963771267
mapk14 mbp 0.33688308998
aldh1a2 slc12a6 0.335448876672
mmp2 slc12a6 0.315177830196
kcnj10 slc12a6 0.306724194079
cycs pik3c3 0.337130406011
cycs fras1 0.303273110155
cycs il6 0.302004035793
cycs myc 0.305201638853
cycs ppargc1a 0.464168200439
cycs h6pd 0.301017718687
casp3 cycs 0.550935518856
cycs tnf 0.361414195617
cycs mb 0.357888730116
cycs sod2 0.481820697448
cycs sod1 0.314471230395
cycs egr1 0.321655793374
cycs eef1a2 0.303602067621
cycs mtor 0.476549433789
irs1 nbr1 0.359873159511
gfpt1 irs1 0.30318893154
irs1 pik3c3 0.471338559671
irs1 sox9 0.398916098198
esr1 irs1 0.503712892476
irs1 lep 0.629553681417
chat irs1 0.302059589703
irs1 itgb1 0.325204170511
chuk irs1 0.530696335119
irs1 runx2 0.428310831339
irs1 pten 0.470093654854
il6 irs1 0.524390073283
il4 irs1 0.549701085323
irs1 prkd3 0.346702498597
epo irs1 0.380905510403
irs1 myc 0.363973077862
ghr irs1 0.560363960557
fgfr3 irs1 0.57379225885
irs1 src 0.561634751105
irs1 ppargc1a 0.382694129515
irs1 sirt1 0.461134187721
hras irs1 0.485284558004
irs1 stat1 0.394176992042
igf2 irs1 0.592103375213
irs1 met 0.537317559483
casp3 irs1 0.417132774845
irs1 mmp9 0.338891572878
irs1 tnf 0.518930616323
irs1 pth 0.300341438072
inpp5d irs1 0.42129361049
igfbp3 irs1 0.364555100059
igf1 irs1 0.597828419024
irak3 irs1 0.30636879715
irs1 kl 0.547006930429
irs1 nos3 0.331055123899
irs1 mstn 0.335223737289
irs1 ptpn11 0.619882979394
irs1 kras 0.492098089924
irs1 ret 0.35952706856
irs1 pgr 0.359620870642
eif2ak3 irs1 0.389693410998
ighmbp2 irs1 0.300568059596
ggt1 irs1 0.30521419663
irs1 lepr 0.583860999876
irs1 rps6kb1 0.621481644007
irs1 ptpn2 0.443158415207
irs1 socs2 0.457759993173
fgfr2 irs1 0.54197600895
fgfr1 irs1 0.545746030347
irs1 mapk14 0.537580227826
irs1 pdgfra 0.525726552013
irs1 mtor 0.577916860049
cd86 hand2 0.383646806286
cd86 il15 0.42546371619
cd86 sell 0.49970199845
cd86 traf6 0.314250298881
cd86 rac1 0.517823298122
cd86 tnfsf11 0.328710305954
cd86 lmna 0.328422570339
cd86 il6 0.506252022837
cd86 il7 0.458330480063
cd86 il4 0.536643851716
atp7a cd86 0.305260641214
cd86 csf1 0.374707526951
cd86 src 0.525546381273
cd86 hras 0.368727243979
cd86 stat1 0.482943477059
cd86 tnf 0.555560606682
cd86 irak3 0.30520799417
cd86 tgfb1 0.309901693881
cd86 ptpn11 0.550527075434
cd86 kras 0.375728789763
cd44 cd86 0.423594702632
cd86 lepr 0.368481359029
cd86 hspg2 0.338026264429
cd163 cd86 0.307312224696
cd86 ciita 0.329952863974
cd86 ltb 0.359859283548
cd86 lta 0.392444244121
adamtsl5 wbscr17 0.306662902061
fbxl22 wbscr17 0.306662902061
ankib1 wbscr17 0.306662902061
m5.37.5djba wbscr17 0.306662902061
stxbp5l wbscr17 0.306662902061
m6.5.5djba wbscr17 0.306662902061
ascc3 wbscr17 0.306662902061
rcan2 wbscr17 0.319699825954
med25 wbscr17 0.306662902061
drg2 wbscr17 0.312023862708
rgsc216 wbscr17 0.309103307445
nfxl1 wbscr17 0.312023862708
abhd8 wbscr17 0.312023862708
mskt6 wbscr17 0.312152865045
mskt7 wbscr17 0.312152865045
mskt3 wbscr17 0.312152865045
mskt1 wbscr17 0.312152865045
prpsap2 wbscr17 0.306662902061
twl wbscr17 0.308466045508
m14104asr wbscr17 0.312152865045
chpf wbscr17 0.30762659083
pacs2 wbscr17 0.312023862708
nbr1 spred2 0.481728718528
inpp4b nbr1 0.345598177446
nbr1 traf6 0.357009833658
nbr1 phospho1 0.30566018848
epyc nbr1 0.346903660548
bgn nbr1 0.31224520548
nbr1 tg(tnfsf11)5519edou 0.304553840308
ibsp nbr1 0.320671138921
clec2d nbr1 0.313657851812
igfals nbr1 0.320733344839
mapk14 nbr1 0.48692809646
nbr1 sptbn2 0.324165393829
hand2 pax3 0.329099400463
hand2 sox9 0.343928264232
hand2 il15 0.355610861299
dlx5 hand2 0.344886501555
dlx6 hand2 0.503009333698
hand2 lep 0.315851962021
hand2 ihh 0.314098097548
hand2 itgb1 0.310610949529
hand2 tnfsf11 0.308500968949
bmp7 hand2 0.35253627628
bmp4 hand2 0.389962701246
hand2 hoxd13 0.516165621838
aldh1a2 hand2 0.319282909803
gja1 hand2 0.336451982305
hand2 runx2 0.345461633503
hand2 il6 0.503965510555
hand2 il7 0.301066414949
hand2 il4 0.568826330495
hand2 myc 0.322472584844
atp7a hand2 0.376505603163
hand2 nog 0.300265984874
csf1 hand2 0.353250337836
hand2 src 0.308870593516
grem1 hand2 0.39407884843
gsc hand2 0.503344630484
hand2 hras 0.349068874438
gli2 hand2 0.318829196738
hand2 stat1 0.349688051884
hand2 ptch1 0.306034435064
hand2 nkx3-2 0.545957486219
hand2 wnt5a 0.333929760268
casp3 hand2 0.305644070918
hand2 mmp9 0.398184293228
hand2 mmp2 0.324605029012
hand2 tnf 0.510197269988
hand2 msx1 0.50393014135
hand2 msx2 0.304785343426
hand2 vegfa 0.341271111994
dicer1 hand2 0.324788511321
hand2 pitx1 0.328978944831
hand2 tgfb1 0.375535264161
hand2 ptpn11 0.322184327536
hand2 tgfb2 0.363118443022
hand2 kras 0.330722719143
cd44 hand2 0.339993235756
hand2 mef2c 0.606480783991
hand2 nfatc1 0.512405425946
hand2 shh 0.4128132516
gli3 hand2 0.473517446042
ctgf hand2 0.307283020329
hand2 prrx1 0.379405739592
hand2 lepr 0.407833122928
hand2 isl1 0.337062414098
fgfr1 hand2 0.331406723611
hand2 mapk14 0.351764315988
hand2 twist1 0.456240688471
hand2 tbx3 0.310633140549
hand2 lta 0.327541288933
alx4 hand2 0.300139157106
hand2 smarca4 0.337571839118
fkbp8 pik3c3 0.371127238202
fkbp8 ttc28 0.434386359522
fkbp8 runx2 0.409001063549
fkbp8 rab23 0.34111473907
bmpr1a fkbp8 0.332297580351
bmpr1b fkbp8 0.32825399711
fkbp8 hras 0.336755009018
fkbp8 ppib 0.339319264062
acvr1 fkbp8 0.326909847029
fkbp8 mtor 0.554987551739
mcoln1 pkd1 0.301075675726
bntq1 m10.17.7djba 0.308959482671
fembm5 m10.17.7djba 0.338232407859
fembm4 m10.17.7djba 0.338232407859
fembm3 m10.17.7djba 0.338232407859
fembm1 m10.17.7djba 0.338232407859
adamtsl5 m10.17.7djba 0.305231321716
fbxl22 m10.17.7djba 0.305231321716
ankib1 m10.17.7djba 0.305231321716
